region,date,age,num_tests,obs_positives
South_East_England,2021-07-31,"(0,11]",102,1
South_East_England,2021-07-31,"(11,16]",58,1
South_East_England,2021-07-31,"(16,25]",62,1
South_East_England,2021-07-31,"(25,50]",380,2
South_East_England,2021-07-31,"(50,70]",545,1
South_East_England,2021-07-31,"(70,Inf]",315,0
South_East_England,2021-08-01,"(0,11]",70,0
South_East_England,2021-08-01,"(11,16]",70,0
South_East_England,2021-08-01,"(16,25]",69,2
South_East_England,2021-08-01,"(25,50]",323,3
South_East_England,2021-08-01,"(50,70]",443,4
South_East_England,2021-08-01,"(70,Inf]",259,0
South_East_England,2021-08-02,"(0,11]",92,0
South_East_England,2021-08-02,"(11,16]",74,1
South_East_England,2021-08-02,"(16,25]",80,4
South_East_England,2021-08-02,"(25,50]",381,3
South_East_England,2021-08-02,"(50,70]",591,2
South_East_England,2021-08-02,"(70,Inf]",338,0
South_East_England,2021-08-03,"(0,11]",61,0
South_East_England,2021-08-03,"(11,16]",66,3
South_East_England,2021-08-03,"(16,25]",80,4
South_East_England,2021-08-03,"(25,50]",427,2
South_East_England,2021-08-03,"(50,70]",687,2
South_East_England,2021-08-03,"(70,Inf]",447,1
South_East_England,2021-08-04,"(0,11]",119,6
South_East_England,2021-08-04,"(11,16]",106,4
South_East_England,2021-08-04,"(16,25]",89,0
South_East_England,2021-08-04,"(25,50]",551,5
South_East_England,2021-08-04,"(50,70]",660,3
South_East_England,2021-08-04,"(70,Inf]",419,1
South_East_England,2021-08-05,"(0,11]",124,0
South_East_England,2021-08-05,"(11,16]",75,2
South_East_England,2021-08-05,"(16,25]",63,3
South_East_England,2021-08-05,"(25,50]",415,4
South_East_England,2021-08-05,"(50,70]",652,2
South_East_England,2021-08-05,"(70,Inf]",362,2
South_East_England,2021-08-06,"(0,11]",88,2
South_East_England,2021-08-06,"(11,16]",96,2
South_East_England,2021-08-06,"(16,25]",94,2
South_East_England,2021-08-06,"(25,50]",447,6
South_East_England,2021-08-06,"(50,70]",625,2
South_East_England,2021-08-06,"(70,Inf]",338,1
South_East_England,2021-08-07,"(0,11]",88,3
South_East_England,2021-08-07,"(11,16]",65,0
South_East_England,2021-08-07,"(16,25]",67,3
South_East_England,2021-08-07,"(25,50]",308,5
South_East_England,2021-08-07,"(50,70]",492,4
South_East_England,2021-08-07,"(70,Inf]",243,1
South_East_England,2021-08-08,"(0,11]",72,0
South_East_England,2021-08-08,"(11,16]",54,1
South_East_England,2021-08-08,"(16,25]",65,2
South_East_England,2021-08-08,"(25,50]",344,1
South_East_England,2021-08-08,"(50,70]",470,0
South_East_England,2021-08-08,"(70,Inf]",269,0
South_East_England,2021-08-09,"(0,11]",99,1
South_East_England,2021-08-09,"(11,16]",97,0
South_East_England,2021-08-09,"(16,25]",87,2
South_East_England,2021-08-09,"(25,50]",463,3
South_East_England,2021-08-09,"(50,70]",651,1
South_East_England,2021-08-09,"(70,Inf]",360,2
South_East_England,2021-08-10,"(0,11]",104,1
South_East_England,2021-08-10,"(11,16]",92,4
South_East_England,2021-08-10,"(16,25]",99,0
South_East_England,2021-08-10,"(25,50]",503,6
South_East_England,2021-08-10,"(50,70]",728,3
South_East_England,2021-08-10,"(70,Inf]",425,2
South_East_England,2021-08-11,"(0,11]",130,3
South_East_England,2021-08-11,"(11,16]",123,1
South_East_England,2021-08-11,"(16,25]",107,3
South_East_England,2021-08-11,"(25,50]",520,8
South_East_England,2021-08-11,"(50,70]",659,4
South_East_England,2021-08-11,"(70,Inf]",449,1
South_East_England,2021-08-12,"(0,11]",77,0
South_East_England,2021-08-12,"(11,16]",96,1
South_East_England,2021-08-12,"(16,25]",98,2
South_East_England,2021-08-12,"(25,50]",465,2
South_East_England,2021-08-12,"(50,70]",653,0
South_East_England,2021-08-12,"(70,Inf]",362,3
South_East_England,2021-08-13,"(0,11]",100,2
South_East_England,2021-08-13,"(11,16]",91,1
South_East_England,2021-08-13,"(16,25]",77,5
South_East_England,2021-08-13,"(25,50]",446,3
South_East_England,2021-08-13,"(50,70]",622,2
South_East_England,2021-08-13,"(70,Inf]",370,0
South_East_England,2021-08-14,"(0,11]",67,0
South_East_England,2021-08-14,"(11,16]",67,3
South_East_England,2021-08-14,"(16,25]",56,0
South_East_England,2021-08-14,"(25,50]",352,2
South_East_England,2021-08-14,"(50,70]",464,3
South_East_England,2021-08-14,"(70,Inf]",244,0
South_East_England,2021-08-15,"(0,11]",71,0
South_East_England,2021-08-15,"(11,16]",72,1
South_East_England,2021-08-15,"(16,25]",55,1
South_East_England,2021-08-15,"(25,50]",309,3
South_East_England,2021-08-15,"(50,70]",528,2
South_East_England,2021-08-15,"(70,Inf]",254,0
South_East_England,2021-08-16,"(0,11]",99,0
South_East_England,2021-08-16,"(11,16]",100,2
South_East_England,2021-08-16,"(16,25]",96,3
South_East_England,2021-08-16,"(25,50]",465,3
South_East_England,2021-08-16,"(50,70]",674,6
South_East_England,2021-08-16,"(70,Inf]",331,4
South_East_England,2021-08-17,"(0,11]",118,2
South_East_England,2021-08-17,"(11,16]",108,1
South_East_England,2021-08-17,"(16,25]",90,4
South_East_England,2021-08-17,"(25,50]",527,11
South_East_England,2021-08-17,"(50,70]",748,6
South_East_England,2021-08-17,"(70,Inf]",385,2
South_East_England,2021-08-18,"(0,11]",131,2
South_East_England,2021-08-18,"(11,16]",102,4
South_East_England,2021-08-18,"(16,25]",90,2
South_East_England,2021-08-18,"(25,50]",493,7
South_East_England,2021-08-18,"(50,70]",644,8
South_East_England,2021-08-18,"(70,Inf]",402,2
South_East_England,2021-08-19,"(0,11]",102,5
South_East_England,2021-08-19,"(11,16]",81,2
South_East_England,2021-08-19,"(16,25]",72,2
South_East_England,2021-08-19,"(25,50]",460,8
South_East_England,2021-08-19,"(50,70]",574,7
South_East_England,2021-08-19,"(70,Inf]",341,2
South_East_England,2021-08-20,"(0,11]",73,0
South_East_England,2021-08-20,"(11,16]",75,4
South_East_England,2021-08-20,"(16,25]",65,2
South_East_England,2021-08-20,"(25,50]",348,3
South_East_England,2021-08-20,"(50,70]",620,5
South_East_England,2021-08-20,"(70,Inf]",321,0
South_East_England,2021-08-21,"(0,11]",63,0
South_East_England,2021-08-21,"(11,16]",72,1
South_East_England,2021-08-21,"(16,25]",58,1
South_East_England,2021-08-21,"(25,50]",340,2
South_East_England,2021-08-21,"(50,70]",520,5
South_East_England,2021-08-21,"(70,Inf]",296,0
South_East_England,2021-08-22,"(0,11]",89,3
South_East_England,2021-08-22,"(11,16]",63,1
South_East_England,2021-08-22,"(16,25]",77,2
South_East_England,2021-08-22,"(25,50]",370,5
South_East_England,2021-08-22,"(50,70]",506,3
South_East_England,2021-08-22,"(70,Inf]",239,3
South_East_England,2021-08-23,"(0,11]",125,1
South_East_England,2021-08-23,"(11,16]",96,0
South_East_England,2021-08-23,"(16,25]",80,2
South_East_England,2021-08-23,"(25,50]",458,0
South_East_England,2021-08-23,"(50,70]",613,4
South_East_England,2021-08-23,"(70,Inf]",359,2
South_East_England,2021-08-24,"(0,11]",146,3
South_East_England,2021-08-24,"(11,16]",110,5
South_East_England,2021-08-24,"(16,25]",93,3
South_East_England,2021-08-24,"(25,50]",540,10
South_East_England,2021-08-24,"(50,70]",685,6
South_East_England,2021-08-24,"(70,Inf]",370,3
South_East_England,2021-08-25,"(0,11]",133,1
South_East_England,2021-08-25,"(11,16]",130,2
South_East_England,2021-08-25,"(16,25]",91,2
South_East_England,2021-08-25,"(25,50]",458,3
South_East_England,2021-08-25,"(50,70]",662,2
South_East_England,2021-08-25,"(70,Inf]",301,0
South_East_England,2021-08-26,"(0,11]",114,1
South_East_England,2021-08-26,"(11,16]",110,3
South_East_England,2021-08-26,"(16,25]",85,3
South_East_England,2021-08-26,"(25,50]",442,3
South_East_England,2021-08-26,"(50,70]",527,2
South_East_England,2021-08-26,"(70,Inf]",274,3
South_East_England,2021-08-27,"(0,11]",116,1
South_East_England,2021-08-27,"(11,16]",83,5
South_East_England,2021-08-27,"(16,25]",95,3
South_East_England,2021-08-27,"(25,50]",433,3
South_East_England,2021-08-27,"(50,70]",547,8
South_East_England,2021-08-27,"(70,Inf]",360,2
South_East_England,2021-08-28,"(0,11]",76,1
South_East_England,2021-08-28,"(11,16]",58,1
South_East_England,2021-08-28,"(16,25]",57,1
South_East_England,2021-08-28,"(25,50]",315,1
South_East_England,2021-08-28,"(50,70]",466,1
South_East_England,2021-08-28,"(70,Inf]",263,0
South_East_England,2021-08-29,"(0,11]",58,2
South_East_England,2021-08-29,"(11,16]",52,2
South_East_England,2021-08-29,"(16,25]",67,1
South_East_England,2021-08-29,"(25,50]",281,1
South_East_England,2021-08-29,"(50,70]",415,3
South_East_England,2021-08-29,"(70,Inf]",224,0
South_East_England,2021-08-30,"(0,11]",94,2
South_East_England,2021-08-30,"(11,16]",89,3
South_East_England,2021-08-30,"(16,25]",90,1
South_East_England,2021-08-30,"(25,50]",342,1
South_East_England,2021-08-30,"(50,70]",578,0
South_East_England,2021-08-30,"(70,Inf]",298,0
South_East_England,2021-08-31,"(0,11]",152,3
South_East_England,2021-08-31,"(11,16]",138,2
South_East_England,2021-08-31,"(16,25]",118,3
South_East_England,2021-08-31,"(25,50]",528,2
South_East_England,2021-08-31,"(50,70]",736,5
South_East_England,2021-08-31,"(70,Inf]",436,3
South_East_England,2021-09-01,"(0,11]",132,3
South_East_England,2021-09-01,"(11,16]",145,4
South_East_England,2021-09-01,"(16,25]",114,2
South_East_England,2021-09-01,"(25,50]",495,4
South_East_England,2021-09-01,"(50,70]",687,4
South_East_England,2021-09-01,"(70,Inf]",396,2
South_East_England,2021-09-02,"(0,11]",133,4
South_East_England,2021-09-02,"(11,16]",105,1
South_East_England,2021-09-02,"(16,25]",83,3
South_East_England,2021-09-02,"(25,50]",491,9
South_East_England,2021-09-02,"(50,70]",618,7
South_East_England,2021-09-02,"(70,Inf]",336,0
South_East_England,2021-09-03,"(0,11]",113,1
South_East_England,2021-09-03,"(11,16]",100,1
South_East_England,2021-09-03,"(16,25]",82,3
South_East_England,2021-09-03,"(25,50]",442,4
South_East_England,2021-09-03,"(50,70]",609,3
South_East_England,2021-09-03,"(70,Inf]",348,0
South_East_England,2021-09-04,"(0,11]",98,3
South_East_England,2021-09-04,"(11,16]",73,4
South_East_England,2021-09-04,"(16,25]",66,0
South_East_England,2021-09-04,"(25,50]",370,3
South_East_England,2021-09-04,"(50,70]",530,5
South_East_England,2021-09-04,"(70,Inf]",329,3
South_East_England,2021-09-05,"(0,11]",120,3
South_East_England,2021-09-05,"(11,16]",108,2
South_East_England,2021-09-05,"(16,25]",69,2
South_East_England,2021-09-05,"(25,50]",429,5
South_East_England,2021-09-05,"(50,70]",483,5
South_East_England,2021-09-05,"(70,Inf]",298,2
South_East_England,2021-09-06,"(0,11]",91,0
South_East_England,2021-09-06,"(11,16]",109,4
South_East_England,2021-09-06,"(16,25]",75,3
South_East_England,2021-09-06,"(25,50]",450,4
South_East_England,2021-09-06,"(50,70]",551,7
South_East_England,2021-09-06,"(70,Inf]",331,1
South_East_England,2021-09-07,"(0,11]",109,0
South_East_England,2021-09-07,"(11,16]",115,2
South_East_England,2021-09-07,"(16,25]",94,3
South_East_England,2021-09-07,"(25,50]",498,1
South_East_England,2021-09-07,"(50,70]",696,5
South_East_England,2021-09-07,"(70,Inf]",426,2
South_East_England,2021-09-08,"(0,11]",97,3
South_East_England,2021-09-08,"(11,16]",105,3
South_East_England,2021-09-08,"(16,25]",97,2
South_East_England,2021-09-08,"(25,50]",515,3
South_East_England,2021-09-08,"(50,70]",664,4
South_East_England,2021-09-08,"(70,Inf]",439,3
South_East_England,2021-09-09,"(0,11]",116,1
South_East_England,2021-09-09,"(11,16]",106,4
South_East_England,2021-09-09,"(16,25]",75,4
South_East_England,2021-09-09,"(25,50]",469,2
South_East_England,2021-09-09,"(50,70]",661,4
South_East_England,2021-09-09,"(70,Inf]",371,0
South_East_England,2021-09-10,"(0,11]",96,5
South_East_England,2021-09-10,"(11,16]",75,3
South_East_England,2021-09-10,"(16,25]",69,2
South_East_England,2021-09-10,"(25,50]",450,4
South_East_England,2021-09-10,"(50,70]",602,5
South_East_England,2021-09-10,"(70,Inf]",383,1
South_East_England,2021-09-11,"(0,11]",106,2
South_East_England,2021-09-11,"(11,16]",80,1
South_East_England,2021-09-11,"(16,25]",65,2
South_East_England,2021-09-11,"(25,50]",430,4
South_East_England,2021-09-11,"(50,70]",481,2
South_East_England,2021-09-11,"(70,Inf]",263,2
South_East_England,2021-09-12,"(0,11]",107,3
South_East_England,2021-09-12,"(11,16]",95,1
South_East_England,2021-09-12,"(16,25]",82,1
South_East_England,2021-09-12,"(25,50]",391,2
South_East_England,2021-09-12,"(50,70]",535,4
South_East_England,2021-09-12,"(70,Inf]",265,0
South_East_England,2021-09-13,"(0,11]",92,2
South_East_England,2021-09-13,"(11,16]",89,1
South_East_England,2021-09-13,"(16,25]",89,1
South_East_England,2021-09-13,"(25,50]",443,3
South_East_England,2021-09-13,"(50,70]",712,1
South_East_England,2021-09-13,"(70,Inf]",381,0
South_East_England,2021-09-14,"(0,11]",117,3
South_East_England,2021-09-14,"(11,16]",112,3
South_East_England,2021-09-14,"(16,25]",94,1
South_East_England,2021-09-14,"(25,50]",490,2
South_East_England,2021-09-14,"(50,70]",730,4
South_East_England,2021-09-14,"(70,Inf]",379,0
South_East_England,2021-09-15,"(0,11]",153,6
South_East_England,2021-09-15,"(11,16]",135,2
South_East_England,2021-09-15,"(16,25]",95,0
South_East_England,2021-09-15,"(25,50]",569,5
South_East_England,2021-09-15,"(50,70]",679,1
South_East_England,2021-09-15,"(70,Inf]",391,0
South_East_England,2021-09-16,"(0,11]",125,1
South_East_England,2021-09-16,"(11,16]",85,6
South_East_England,2021-09-16,"(16,25]",74,0
South_East_England,2021-09-16,"(25,50]",483,3
South_East_England,2021-09-16,"(50,70]",623,0
South_East_England,2021-09-16,"(70,Inf]",389,2
South_East_England,2021-09-17,"(0,11]",106,2
South_East_England,2021-09-17,"(11,16]",81,1
South_East_England,2021-09-17,"(16,25]",86,1
South_East_England,2021-09-17,"(25,50]",462,2
South_East_England,2021-09-17,"(50,70]",604,4
South_East_England,2021-09-17,"(70,Inf]",343,0
South_East_England,2021-09-18,"(0,11]",92,2
South_East_England,2021-09-18,"(11,16]",82,3
South_East_England,2021-09-18,"(16,25]",53,1
South_East_England,2021-09-18,"(25,50]",416,3
South_East_England,2021-09-18,"(50,70]",505,1
South_East_England,2021-09-18,"(70,Inf]",270,2
South_East_England,2021-09-19,"(0,11]",137,4
South_East_England,2021-09-19,"(11,16]",91,4
South_East_England,2021-09-19,"(16,25]",71,1
South_East_England,2021-09-19,"(25,50]",406,2
South_East_England,2021-09-19,"(50,70]",524,4
South_East_England,2021-09-19,"(70,Inf]",244,1
South_East_England,2021-09-20,"(0,11]",111,2
South_East_England,2021-09-20,"(11,16]",106,2
South_East_England,2021-09-20,"(16,25]",79,0
South_East_England,2021-09-20,"(25,50]",535,3
South_East_England,2021-09-20,"(50,70]",689,2
South_East_England,2021-09-20,"(70,Inf]",383,2
South_East_England,2021-09-21,"(0,11]",155,5
South_East_England,2021-09-21,"(11,16]",104,0
South_East_England,2021-09-21,"(16,25]",92,2
South_East_England,2021-09-21,"(25,50]",554,2
South_East_England,2021-09-21,"(50,70]",776,1
South_East_England,2021-09-21,"(70,Inf]",411,1
South_East_England,2021-09-22,"(0,11]",134,5
South_East_England,2021-09-22,"(11,16]",91,5
South_East_England,2021-09-22,"(16,25]",88,1
South_East_England,2021-09-22,"(25,50]",516,1
South_East_England,2021-09-22,"(50,70]",677,1
South_East_England,2021-09-22,"(70,Inf]",397,2
South_East_England,2021-09-23,"(0,11]",137,4
South_East_England,2021-09-23,"(11,16]",121,4
South_East_England,2021-09-23,"(16,25]",86,0
South_East_England,2021-09-23,"(25,50]",478,3
South_East_England,2021-09-23,"(50,70]",562,5
South_East_England,2021-09-23,"(70,Inf]",313,3
South_East_England,2021-09-24,"(0,11]",111,2
South_East_England,2021-09-24,"(11,16]",100,2
South_East_England,2021-09-24,"(16,25]",78,2
South_East_England,2021-09-24,"(25,50]",460,6
South_East_England,2021-09-24,"(50,70]",632,2
South_East_England,2021-09-24,"(70,Inf]",353,1
South_East_England,2021-09-25,"(0,11]",119,5
South_East_England,2021-09-25,"(11,16]",120,8
South_East_England,2021-09-25,"(16,25]",80,0
South_East_England,2021-09-25,"(25,50]",423,2
South_East_England,2021-09-25,"(50,70]",545,3
South_East_England,2021-09-25,"(70,Inf]",268,0
South_East_England,2021-09-26,"(0,11]",104,3
South_East_England,2021-09-26,"(11,16]",103,4
South_East_England,2021-09-26,"(16,25]",60,0
South_East_England,2021-09-26,"(25,50]",423,7
South_East_England,2021-09-26,"(50,70]",499,4
South_East_England,2021-09-26,"(70,Inf]",227,0
South_East_England,2021-09-27,"(0,11]",126,4
South_East_England,2021-09-27,"(11,16]",136,3
South_East_England,2021-09-27,"(16,25]",81,1
South_East_England,2021-09-27,"(25,50]",478,5
South_East_England,2021-09-27,"(50,70]",725,2
South_East_England,2021-09-27,"(70,Inf]",437,3
South_East_England,2021-09-28,"(0,11]",147,5
South_East_England,2021-09-28,"(11,16]",122,6
South_East_England,2021-09-28,"(16,25]",95,1
South_East_England,2021-09-28,"(25,50]",591,6
South_East_England,2021-09-28,"(50,70]",752,6
South_East_England,2021-09-28,"(70,Inf]",479,0
South_East_England,2021-09-29,"(0,11]",134,4
South_East_England,2021-09-29,"(11,16]",100,6
South_East_England,2021-09-29,"(16,25]",81,0
South_East_England,2021-09-29,"(25,50]",533,5
South_East_England,2021-09-29,"(50,70]",705,2
South_East_England,2021-09-29,"(70,Inf]",465,2
South_East_England,2021-09-30,"(0,11]",129,3
South_East_England,2021-09-30,"(11,16]",114,4
South_East_England,2021-09-30,"(16,25]",67,0
South_East_England,2021-09-30,"(25,50]",468,5
South_East_England,2021-09-30,"(50,70]",631,3
South_East_England,2021-09-30,"(70,Inf]",384,2
South_East_England,2021-10-01,"(0,11]",107,2
South_East_England,2021-10-01,"(11,16]",72,7
South_East_England,2021-10-01,"(16,25]",70,0
South_East_England,2021-10-01,"(25,50]",407,1
South_East_England,2021-10-01,"(50,70]",628,9
South_East_England,2021-10-01,"(70,Inf]",358,1
South_East_England,2021-10-02,"(0,11]",148,4
South_East_England,2021-10-02,"(11,16]",98,4
South_East_England,2021-10-02,"(16,25]",78,0
South_East_England,2021-10-02,"(25,50]",471,3
South_East_England,2021-10-02,"(50,70]",593,3
South_East_England,2021-10-02,"(70,Inf]",310,0
South_East_England,2021-10-03,"(0,11]",123,1
South_East_England,2021-10-03,"(11,16]",113,2
South_East_England,2021-10-03,"(16,25]",87,0
South_East_England,2021-10-03,"(25,50]",418,6
South_East_England,2021-10-03,"(50,70]",579,4
South_East_England,2021-10-03,"(70,Inf]",283,1
South_East_England,2021-10-04,"(0,11]",110,3
South_East_England,2021-10-04,"(11,16]",107,8
South_East_England,2021-10-04,"(16,25]",84,1
South_East_England,2021-10-04,"(25,50]",480,8
South_East_England,2021-10-04,"(50,70]",722,7
South_East_England,2021-10-04,"(70,Inf]",402,2
South_East_England,2021-10-05,"(0,11]",164,3
South_East_England,2021-10-05,"(11,16]",117,10
South_East_England,2021-10-05,"(16,25]",71,2
South_East_England,2021-10-05,"(25,50]",578,4
South_East_England,2021-10-05,"(50,70]",747,1
South_East_England,2021-10-05,"(70,Inf]",497,1
South_East_England,2021-10-06,"(0,11]",135,2
South_East_England,2021-10-06,"(11,16]",148,7
South_East_England,2021-10-06,"(16,25]",80,0
South_East_England,2021-10-06,"(25,50]",558,5
South_East_England,2021-10-06,"(50,70]",651,3
South_East_England,2021-10-06,"(70,Inf]",436,1
South_East_England,2021-10-07,"(0,11]",117,6
South_East_England,2021-10-07,"(11,16]",110,7
South_East_England,2021-10-07,"(16,25]",80,0
South_East_England,2021-10-07,"(25,50]",465,6
South_East_England,2021-10-07,"(50,70]",650,5
South_East_England,2021-10-07,"(70,Inf]",363,2
South_East_England,2021-10-08,"(0,11]",123,2
South_East_England,2021-10-08,"(11,16]",106,7
South_East_England,2021-10-08,"(16,25]",92,0
South_East_England,2021-10-08,"(25,50]",490,1
South_East_England,2021-10-08,"(50,70]",645,3
South_East_England,2021-10-08,"(70,Inf]",382,2
South_East_England,2021-10-09,"(0,11]",127,4
South_East_England,2021-10-09,"(11,16]",119,9
South_East_England,2021-10-09,"(16,25]",82,2
South_East_England,2021-10-09,"(25,50]",480,6
South_East_England,2021-10-09,"(50,70]",650,5
South_East_England,2021-10-09,"(70,Inf]",345,0
South_East_England,2021-10-10,"(0,11]",134,3
South_East_England,2021-10-10,"(11,16]",93,5
South_East_England,2021-10-10,"(16,25]",92,1
South_East_England,2021-10-10,"(25,50]",500,4
South_East_England,2021-10-10,"(50,70]",579,2
South_East_England,2021-10-10,"(70,Inf]",291,1
South_East_England,2021-10-11,"(0,11]",120,2
South_East_England,2021-10-11,"(11,16]",104,4
South_East_England,2021-10-11,"(16,25]",76,0
South_East_England,2021-10-11,"(25,50]",498,3
South_East_England,2021-10-11,"(50,70]",666,2
South_East_England,2021-10-11,"(70,Inf]",405,1
South_East_England,2021-10-12,"(0,11]",132,7
South_East_England,2021-10-12,"(11,16]",130,6
South_East_England,2021-10-12,"(16,25]",88,0
South_East_England,2021-10-12,"(25,50]",533,4
South_East_England,2021-10-12,"(50,70]",767,6
South_East_England,2021-10-12,"(70,Inf]",429,1
South_East_England,2021-10-13,"(0,11]",121,9
South_East_England,2021-10-13,"(11,16]",99,7
South_East_England,2021-10-13,"(16,25]",81,0
South_East_England,2021-10-13,"(25,50]",478,11
South_East_England,2021-10-13,"(50,70]",696,10
South_East_England,2021-10-13,"(70,Inf]",415,2
South_East_England,2021-10-14,"(0,11]",123,6
South_East_England,2021-10-14,"(11,16]",101,4
South_East_England,2021-10-14,"(16,25]",79,0
South_East_England,2021-10-14,"(25,50]",499,8
South_East_England,2021-10-14,"(50,70]",726,3
South_East_England,2021-10-14,"(70,Inf]",435,2
South_East_England,2021-10-15,"(0,11]",109,3
South_East_England,2021-10-15,"(11,16]",90,2
South_East_England,2021-10-15,"(16,25]",79,0
South_East_England,2021-10-15,"(25,50]",496,2
South_East_England,2021-10-15,"(50,70]",694,3
South_East_England,2021-10-15,"(70,Inf]",392,0
South_East_England,2021-10-16,"(0,11]",95,1
South_East_England,2021-10-16,"(11,16]",99,6
South_East_England,2021-10-16,"(16,25]",72,1
South_East_England,2021-10-16,"(25,50]",473,3
South_East_England,2021-10-16,"(50,70]",611,4
South_East_England,2021-10-16,"(70,Inf]",270,7
South_East_England,2021-10-17,"(0,11]",123,7
South_East_England,2021-10-17,"(11,16]",106,10
South_East_England,2021-10-17,"(16,25]",75,1
South_East_England,2021-10-17,"(25,50]",476,9
South_East_England,2021-10-17,"(50,70]",535,4
South_East_England,2021-10-17,"(70,Inf]",283,2
South_East_England,2021-10-18,"(0,11]",116,5
South_East_England,2021-10-18,"(11,16]",105,6
South_East_England,2021-10-18,"(16,25]",70,1
South_East_England,2021-10-18,"(25,50]",522,10
South_East_England,2021-10-18,"(50,70]",682,6
South_East_England,2021-10-18,"(70,Inf]",347,1
South_East_England,2021-10-19,"(0,11]",149,6
South_East_England,2021-10-19,"(11,16]",97,11
South_East_England,2021-10-19,"(16,25]",76,0
South_East_England,2021-10-19,"(25,50]",523,9
South_East_England,2021-10-19,"(50,70]",707,6
South_East_England,2021-10-19,"(70,Inf]",385,0
South_East_England,2021-10-20,"(0,11]",119,7
South_East_England,2021-10-20,"(11,16]",105,9
South_East_England,2021-10-20,"(16,25]",80,0
South_East_England,2021-10-20,"(25,50]",464,10
South_East_England,2021-10-20,"(50,70]",586,8
South_East_England,2021-10-20,"(70,Inf]",355,3
South_East_England,2021-10-21,"(0,11]",139,4
South_East_England,2021-10-21,"(11,16]",102,10
South_East_England,2021-10-21,"(16,25]",58,0
South_East_England,2021-10-21,"(25,50]",435,8
South_East_England,2021-10-21,"(50,70]",647,6
South_East_England,2021-10-21,"(70,Inf]",334,1
South_East_England,2021-10-22,"(0,11]",115,13
South_East_England,2021-10-22,"(11,16]",91,9
South_East_England,2021-10-22,"(16,25]",68,1
South_East_England,2021-10-22,"(25,50]",461,10
South_East_England,2021-10-22,"(50,70]",639,6
South_East_England,2021-10-22,"(70,Inf]",353,3
South_East_England,2021-10-23,"(0,11]",117,5
South_East_England,2021-10-23,"(11,16]",76,5
South_East_England,2021-10-23,"(16,25]",75,1
South_East_England,2021-10-23,"(25,50]",397,7
South_East_England,2021-10-23,"(50,70]",579,4
South_East_England,2021-10-23,"(70,Inf]",293,0
South_East_England,2021-10-24,"(0,11]",95,7
South_East_England,2021-10-24,"(11,16]",86,9
South_East_England,2021-10-24,"(16,25]",56,1
South_East_England,2021-10-24,"(25,50]",419,9
South_East_England,2021-10-24,"(50,70]",519,2
South_East_England,2021-10-24,"(70,Inf]",248,0
South_East_England,2021-10-25,"(0,11]",99,5
South_East_England,2021-10-25,"(11,16]",95,1
South_East_England,2021-10-25,"(16,25]",83,0
South_East_England,2021-10-25,"(25,50]",486,4
South_East_England,2021-10-25,"(50,70]",616,10
South_East_England,2021-10-25,"(70,Inf]",367,3
South_East_England,2021-10-26,"(0,11]",109,7
South_East_England,2021-10-26,"(11,16]",106,5
South_East_England,2021-10-26,"(16,25]",63,1
South_East_England,2021-10-26,"(25,50]",460,7
South_East_England,2021-10-26,"(50,70]",721,13
South_East_England,2021-10-26,"(70,Inf]",424,6
South_East_England,2021-10-27,"(0,11]",95,1
South_East_England,2021-10-27,"(11,16]",95,7
South_East_England,2021-10-27,"(16,25]",72,0
South_East_England,2021-10-27,"(25,50]",414,3
South_East_England,2021-10-27,"(50,70]",702,13
South_East_England,2021-10-27,"(70,Inf]",377,3
South_East_England,2021-10-28,"(0,11]",108,7
South_East_England,2021-10-28,"(11,16]",101,8
South_East_England,2021-10-28,"(16,25]",75,0
South_East_England,2021-10-28,"(25,50]",455,5
South_East_England,2021-10-28,"(50,70]",632,7
South_East_England,2021-10-28,"(70,Inf]",376,0
South_East_England,2021-10-29,"(0,11]",106,2
South_East_England,2021-10-29,"(11,16]",80,4
South_East_England,2021-10-29,"(16,25]",65,0
South_East_England,2021-10-29,"(25,50]",471,5
South_East_England,2021-10-29,"(50,70]",626,6
South_East_England,2021-10-29,"(70,Inf]",365,4
South_East_England,2021-10-30,"(0,11]",115,4
South_East_England,2021-10-30,"(11,16]",97,6
South_East_England,2021-10-30,"(16,25]",64,0
South_East_England,2021-10-30,"(25,50]",454,1
South_East_England,2021-10-30,"(50,70]",630,6
South_East_England,2021-10-30,"(70,Inf]",290,1
South_East_England,2021-10-31,"(0,11]",118,3
South_East_England,2021-10-31,"(11,16]",90,10
South_East_England,2021-10-31,"(16,25]",69,0
South_East_England,2021-10-31,"(25,50]",448,5
South_East_England,2021-10-31,"(50,70]",552,3
South_East_England,2021-10-31,"(70,Inf]",290,4
South_East_England,2021-11-01,"(0,11]",110,2
South_East_England,2021-11-01,"(11,16]",119,4
South_East_England,2021-11-01,"(16,25]",84,1
South_East_England,2021-11-01,"(25,50]",513,3
South_East_England,2021-11-01,"(50,70]",724,9
South_East_England,2021-11-01,"(70,Inf]",476,0
South_East_England,2021-11-02,"(0,11]",136,6
South_East_England,2021-11-02,"(11,16]",110,5
South_East_England,2021-11-02,"(16,25]",82,0
South_East_England,2021-11-02,"(25,50]",516,11
South_East_England,2021-11-02,"(50,70]",768,4
South_East_England,2021-11-02,"(70,Inf]",505,4
South_East_England,2021-11-03,"(0,11]",113,5
South_East_England,2021-11-03,"(11,16]",92,6
South_East_England,2021-11-03,"(16,25]",87,3
South_East_England,2021-11-03,"(25,50]",526,6
